account_age,no_follower,no_following,no_userfavourites,no_lists,no_tweets,no_retweets,no_hashtag,no_usermention,no_urls,no_char,no_digits,class
432.0,116.0,94.0,8.0,0.0,349.0,0.0,3.0,0.0,1.0,104.0,0.0,non-spammer
1333.0,1861.0,2005.0,19.0,7.0,4232.0,3532.0,0.0,1.0,1.0,43.0,0.0,non-spammer
691.0,176.0,207.0,504.0,0.0,2332.0,0.0,0.0,0.0,1.0,74.0,1.0,non-spammer
1489.0,46.0,39.0,0.0,1.0,1481.0,0.0,0.0,0.0,1.0,49.0,0.0,non-spammer
426.0,37.0,30.0,3.0,0.0,1001.0,0.0,0.0,0.0,1.0,17.0,0.0,non-spammer
946.0,321.0,239.0,18.0,0.0,16484.0,0.0,0.0,0.0,1.0,50.0,0.0,non-spammer
20.0,2.0,13.0,0.0,2.0,14679.0,0.0,0.0,0.0,1.0,91.0,7.0,non-spammer
915.0,434.0,123.0,7595.0,0.0,31214.0,0.0,0.0,0.0,1.0,45.0,1.0,non-spammer
263.0,39.0,585.0,1.0,0.0,6456.0,0.0,0.0,1.0,1.0,77.0,0.0,non-spammer
1339.0,3.0,9.0,0.0,0.0,695.0,0.0,1.0,0.0,1.0,90.0,0.0,non-spammer
14.0,3.0,1.0,0.0,0.0,3.0,47.0,0.0,1.0,1.0,86.0,0.0,non-spammer
522.0,185.0,75.0,0.0,0.0,9044.0,34.0,0.0,1.0,1.0,61.0,0.0,non-spammer
33.0,74.0,507.0,99.0,1.0,9792.0,0.0,10.0,0.0,1.0,118.0,0.0,non-spammer
21.0,92.0,23.0,0.0,0.0,12677.0,0.0,0.0,0.0,1.0,61.0,0.0,non-spammer
1318.0,4625.0,315.0,102.0,7.0,4587.0,0.0,0.0,1.0,1.0,74.0,0.0,non-spammer
318.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,1.0,46.0,4.0,non-spammer
551.0,307.0,204.0,90.0,0.0,10469.0,0.0,0.0,0.0,1.0,45.0,1.0,non-spammer
114.0,894.0,228.0,0.0,0.0,5125.0,295.0,0.0,2.0,1.0,118.0,11.0,non-spammer
248.0,281.0,73.0,89.0,1.0,7180.0,0.0,0.0,0.0,1.0,89.0,2.0,non-spammer
181.0,2.0,0.0,0.0,0.0,163172.0,0.0,2.0,0.0,1.0,62.0,1.0,non-spammer
941.0,1.0,6.0,0.0,0.0,72.0,0.0,0.0,1.0,1.0,115.0,0.0,non-spammer
286.0,377.0,83.0,0.0,5.0,23902.0,0.0,5.0,0.0,1.0,113.0,0.0,non-spammer
97.0,5061.0,2300.0,15.0,0.0,28964.0,0.0,1.0,0.0,1.0,114.0,0.0,non-spammer
1180.0,171.0,2.0,0.0,1.0,113655.0,0.0,0.0,0.0,1.0,16.0,0.0,non-spammer
467.0,564.0,86.0,499.0,1.0,14274.0,0.0,0.0,0.0,1.0,76.0,2.0,non-spammer
573.0,581.0,791.0,619.0,6.0,8794.0,0.0,0.0,0.0,1.0,87.0,0.0,non-spammer
1535.0,817.0,361.0,3745.0,7.0,14333.0,0.0,0.0,0.0,1.0,107.0,0.0,non-spammer
64.0,26.0,177.0,2.0,0.0,1429.0,0.0,0.0,0.0,1.0,60.0,0.0,non-spammer
391.0,270.0,291.0,416.0,7.0,14409.0,0.0,0.0,1.0,1.0,95.0,14.0,non-spammer
145.0,6.0,72.0,35.0,0.0,34.0,0.0,0.0,1.0,1.0,14.0,0.0,non-spammer
1310.0,1965.0,1948.0,169.0,39.0,30493.0,1.0,0.0,2.0,1.0,100.0,3.0,non-spammer
686.0,5318.0,3880.0,1.0,7.0,57491.0,0.0,1.0,0.0,2.0,28.0,0.0,non-spammer
23.0,2.0,8.0,0.0,0.0,71.0,0.0,0.0,1.0,1.0,74.0,1.0,non-spammer
2374.0,941.0,791.0,11088.0,83.0,173146.0,5.0,0.0,1.0,1.0,74.0,2.0,non-spammer
356.0,84.0,78.0,0.0,0.0,40144.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
816.0,470.0,1387.0,2088.0,10.0,16271.0,2.0,1.0,1.0,1.0,118.0,13.0,non-spammer
288.0,24.0,122.0,66.0,1.0,1311.0,0.0,0.0,0.0,1.0,104.0,0.0,non-spammer
1433.0,4.0,81.0,0.0,0.0,295.0,0.0,0.0,1.0,1.0,74.0,2.0,non-spammer
610.0,419.0,447.0,6807.0,7.0,11308.0,48.0,0.0,1.0,1.0,108.0,3.0,non-spammer
371.0,605.0,787.0,1508.0,8.0,14617.0,2.0,0.0,1.0,1.0,74.0,4.0,non-spammer
654.0,89.0,2000.0,0.0,0.0,34705.0,0.0,0.0,0.0,1.0,0.0,0.0,non-spammer
1438.0,354.0,482.0,63.0,12.0,10791.0,0.0,0.0,0.0,1.0,37.0,0.0,non-spammer
2055.0,1334.0,1997.0,0.0,33.0,1645.0,0.0,1.0,0.0,1.0,65.0,0.0,non-spammer
170.0,44.0,97.0,0.0,0.0,187.0,0.0,0.0,0.0,1.0,41.0,0.0,non-spammer
602.0,511.0,447.0,0.0,8.0,60567.0,0.0,1.0,0.0,1.0,114.0,2.0,non-spammer
65.0,533.0,514.0,174.0,2.0,8591.0,0.0,0.0,0.0,1.0,87.0,8.0,non-spammer
151.0,204.0,207.0,0.0,2.0,105.0,0.0,0.0,0.0,1.0,93.0,2.0,non-spammer
23.0,51.0,120.0,0.0,0.0,14979.0,0.0,0.0,0.0,1.0,91.0,0.0,non-spammer
1722.0,1.0,3.0,3.0,0.0,238.0,0.0,1.0,0.0,1.0,28.0,0.0,non-spammer
1585.0,639.0,399.0,12.0,3.0,60959.0,0.0,0.0,2.0,1.0,97.0,0.0,non-spammer
50.0,6.0,10.0,0.0,0.0,5.0,534.0,1.0,1.0,1.0,99.0,5.0,non-spammer
1455.0,396.0,540.0,2.0,17.0,1571.0,0.0,0.0,1.0,1.0,70.0,1.0,non-spammer
34.0,243.0,744.0,3.0,0.0,6457.0,0.0,0.0,0.0,1.0,31.0,0.0,non-spammer
1734.0,157.0,510.0,105.0,0.0,180.0,146.0,0.0,1.0,1.0,100.0,0.0,non-spammer
1.0,3.0,20.0,0.0,1.0,661.0,0.0,0.0,0.0,1.0,59.0,0.0,non-spammer
789.0,2254.0,197.0,790.0,2.0,8797.0,0.0,0.0,0.0,1.0,108.0,0.0,non-spammer
1547.0,206.0,128.0,18.0,9.0,5097.0,0.0,0.0,0.0,1.0,111.0,5.0,non-spammer
925.0,481.0,613.0,16102.0,16.0,42531.0,0.0,1.0,0.0,1.0,36.0,11.0,non-spammer
1393.0,1746.0,242.0,72.0,5.0,9152.0,0.0,0.0,0.0,1.0,23.0,0.0,non-spammer
312.0,410.0,70.0,10.0,0.0,730.0,0.0,0.0,0.0,1.0,82.0,2.0,non-spammer
913.0,111.0,126.0,368.0,2.0,12141.0,0.0,0.0,1.0,1.0,38.0,0.0,non-spammer
1424.0,2183.0,2398.0,7.0,45.0,16360.0,0.0,0.0,0.0,1.0,72.0,0.0,non-spammer
1028.0,121.0,2001.0,22.0,0.0,1535.0,0.0,0.0,0.0,1.0,21.0,0.0,non-spammer
889.0,697.0,1992.0,6.0,3.0,2548.0,0.0,0.0,0.0,1.0,114.0,0.0,non-spammer
352.0,1936.0,1970.0,72.0,4.0,52218.0,3.0,0.0,1.0,1.0,44.0,6.0,non-spammer
65.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,1.0,110.0,0.0,non-spammer
861.0,546.0,548.0,437.0,1.0,35562.0,0.0,0.0,0.0,1.0,79.0,2.0,non-spammer
1591.0,1285.0,200.0,3.0,566.0,15691.0,0.0,6.0,0.0,1.0,97.0,0.0,non-spammer
129.0,91.0,276.0,21.0,3.0,306.0,0.0,2.0,0.0,1.0,41.0,0.0,non-spammer
451.0,109.0,284.0,6.0,0.0,1873.0,0.0,0.0,2.0,1.0,93.0,1.0,non-spammer
649.0,357.0,616.0,66.0,0.0,1537.0,0.0,0.0,0.0,1.0,105.0,3.0,non-spammer
68.0,13.0,37.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,41.0,0.0,non-spammer
125.0,668.0,842.0,0.0,0.0,33587.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
667.0,17.0,5.0,0.0,0.0,426.0,0.0,0.0,0.0,1.0,93.0,0.0,non-spammer
729.0,1029.0,193.0,26.0,1.0,25405.0,0.0,0.0,0.0,1.0,45.0,3.0,non-spammer
732.0,385.0,740.0,243.0,0.0,8711.0,1252.0,0.0,1.0,1.0,110.0,2.0,non-spammer
333.0,85.0,165.0,102.0,2.0,5056.0,269.0,0.0,1.0,1.0,89.0,6.0,non-spammer
2455.0,971.0,791.0,495.0,32.0,16983.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
481.0,2749.0,1498.0,636.0,23.0,47420.0,0.0,1.0,0.0,2.0,51.0,0.0,non-spammer
1626.0,376.0,340.0,64.0,2.0,3856.0,0.0,4.0,1.0,1.0,117.0,0.0,non-spammer
148.0,187.0,170.0,7.0,0.0,3646.0,1233.0,0.0,1.0,1.0,105.0,0.0,non-spammer
607.0,360.0,2.0,0.0,11.0,9828.0,0.0,2.0,0.0,1.0,112.0,0.0,non-spammer
408.0,68.0,234.0,3.0,0.0,137.0,0.0,2.0,2.0,1.0,100.0,10.0,non-spammer
1316.0,33.0,144.0,15.0,0.0,639.0,0.0,0.0,0.0,1.0,42.0,0.0,non-spammer
452.0,185.0,184.0,9.0,1.0,647.0,0.0,0.0,1.0,1.0,110.0,0.0,non-spammer
497.0,2676.0,2944.0,0.0,4.0,91193.0,0.0,1.0,0.0,1.0,64.0,2.0,non-spammer
472.0,721.0,1094.0,27.0,0.0,3936.0,2.0,0.0,1.0,1.0,87.0,2.0,non-spammer
1348.0,6.0,7.0,0.0,0.0,893.0,0.0,0.0,0.0,1.0,31.0,0.0,non-spammer
1265.0,43.0,47.0,0.0,0.0,1081.0,0.0,0.0,0.0,1.0,79.0,0.0,non-spammer
742.0,397.0,430.0,1503.0,8.0,8010.0,22.0,0.0,1.0,1.0,97.0,5.0,non-spammer
762.0,8433.0,9260.0,8.0,35.0,17464.0,2.0,0.0,1.0,1.0,52.0,0.0,non-spammer
1141.0,110.0,161.0,0.0,0.0,104.0,0.0,0.0,1.0,1.0,101.0,0.0,non-spammer
58.0,67.0,58.0,0.0,1.0,18144.0,0.0,2.0,0.0,1.0,69.0,9.0,non-spammer
164.0,807.0,104.0,56.0,0.0,2020.0,0.0,0.0,0.0,1.0,58.0,0.0,non-spammer
85.0,756.0,178.0,2359.0,0.0,2868.0,0.0,0.0,0.0,1.0,60.0,2.0,non-spammer
302.0,4.0,25.0,0.0,0.0,4972.0,0.0,3.0,0.0,1.0,68.0,4.0,non-spammer
933.0,2954.0,3235.0,6357.0,3.0,8988.0,0.0,1.0,8.0,1.0,110.0,8.0,non-spammer
859.0,2705.0,1304.0,240.0,82.0,490.0,0.0,0.0,0.0,1.0,83.0,6.0,non-spammer
568.0,342.0,321.0,2813.0,0.0,7056.0,0.0,0.0,0.0,1.0,81.0,1.0,non-spammer
930.0,257.0,246.0,1125.0,3.0,23409.0,2.0,2.0,1.0,1.0,118.0,0.0,non-spammer
573.0,106.0,98.0,510.0,4.0,24021.0,2.0,1.0,1.0,1.0,105.0,15.0,non-spammer
47.0,7.0,1.0,0.0,0.0,16749.0,0.0,0.0,0.0,1.0,56.0,0.0,non-spammer
1013.0,79620.0,338.0,8413.0,705.0,18835.0,0.0,1.0,1.0,1.0,88.0,6.0,non-spammer
149.0,118.0,185.0,0.0,1.0,50139.0,0.0,0.0,0.0,1.0,34.0,5.0,non-spammer
962.0,803.0,798.0,20.0,14.0,56409.0,0.0,0.0,1.0,1.0,79.0,0.0,non-spammer
1442.0,29985.0,1.0,1.0,448.0,2886203.0,0.0,0.0,1.0,1.0,83.0,2.0,non-spammer
401.0,707.0,869.0,12.0,0.0,1962.0,2227.0,0.0,2.0,1.0,96.0,4.0,non-spammer
771.0,500.0,594.0,0.0,0.0,60940.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
1055.0,404.0,601.0,916.0,2.0,117648.0,15.0,1.0,1.0,1.0,102.0,2.0,non-spammer
1679.0,118.0,487.0,12.0,2.0,2845.0,0.0,1.0,0.0,1.0,80.0,0.0,non-spammer
274.0,2220.0,2278.0,1.0,0.0,6194.0,0.0,0.0,0.0,1.0,34.0,0.0,non-spammer
1623.0,7021.0,3928.0,307.0,3.0,7002.0,0.0,0.0,0.0,1.0,81.0,2.0,non-spammer
764.0,89.0,429.0,53.0,0.0,2389.0,0.0,2.0,0.0,1.0,101.0,1.0,non-spammer
432.0,1268.0,12.0,1.0,164.0,62342.0,0.0,0.0,0.0,1.0,43.0,0.0,non-spammer
1460.0,22230.0,22503.0,2.0,48.0,58388.0,0.0,0.0,0.0,1.0,37.0,0.0,non-spammer
103.0,88.0,370.0,0.0,1.0,1797.0,0.0,1.0,0.0,1.0,67.0,0.0,non-spammer
653.0,416.0,176.0,142.0,0.0,29063.0,0.0,0.0,0.0,1.0,79.0,3.0,non-spammer
1432.0,376.0,497.0,27.0,2.0,33371.0,0.0,0.0,0.0,2.0,39.0,0.0,non-spammer
1192.0,635.0,0.0,38.0,40.0,17986.0,0.0,1.0,0.0,1.0,56.0,12.0,non-spammer
703.0,3353.0,2769.0,0.0,15.0,6138.0,0.0,4.0,0.0,2.0,94.0,0.0,non-spammer
1599.0,2409.0,2365.0,57606.0,83.0,137625.0,0.0,0.0,0.0,1.0,25.0,0.0,non-spammer
964.0,135.0,82.0,571.0,11.0,21645.0,0.0,0.0,0.0,1.0,82.0,10.0,non-spammer
246.0,7098.0,4860.0,1.0,41.0,5676.0,0.0,0.0,0.0,1.0,56.0,0.0,non-spammer
158.0,1645.0,1831.0,0.0,2.0,141458.0,0.0,0.0,0.0,1.0,43.0,0.0,non-spammer
2475.0,5028.0,311.0,48.0,258.0,30019.0,0.0,1.0,1.0,1.0,45.0,0.0,non-spammer
313.0,603.0,632.0,32.0,3.0,4520.0,0.0,0.0,0.0,1.0,104.0,0.0,non-spammer
272.0,1866.0,999.0,27.0,11.0,14606.0,0.0,5.0,0.0,1.0,108.0,0.0,non-spammer
1592.0,288.0,222.0,1.0,7.0,563.0,0.0,2.0,0.0,1.0,68.0,0.0,non-spammer
1226.0,1233.0,1585.0,18482.0,34.0,45812.0,0.0,2.0,0.0,1.0,92.0,11.0,non-spammer
115.0,12.0,909.0,21.0,0.0,1193.0,0.0,0.0,0.0,1.0,75.0,0.0,non-spammer
246.0,6355.0,4738.0,1.0,21.0,4876.0,0.0,0.0,0.0,1.0,56.0,0.0,non-spammer
1165.0,2015.0,126.0,128.0,64.0,9666.0,0.0,0.0,0.0,1.0,13.0,0.0,non-spammer
1764.0,497.0,442.0,11931.0,31.0,178360.0,0.0,0.0,0.0,1.0,4.0,0.0,non-spammer
1743.0,16.0,48.0,1.0,0.0,77.0,0.0,0.0,0.0,1.0,5.0,0.0,non-spammer
625.0,209.0,381.0,977.0,8.0,35578.0,0.0,1.0,0.0,1.0,51.0,9.0,non-spammer
1740.0,519.0,631.0,11.0,4.0,1167.0,0.0,0.0,1.0,1.0,88.0,0.0,non-spammer
1775.0,309.0,1373.0,8.0,7.0,14696.0,0.0,1.0,0.0,1.0,115.0,0.0,non-spammer
1.0,106.0,28.0,0.0,0.0,21.0,0.0,2.0,2.0,1.0,96.0,6.0,non-spammer
1398.0,618.0,677.0,395.0,29.0,1112.0,0.0,5.0,0.0,1.0,107.0,0.0,non-spammer
1161.0,546.0,467.0,238.0,20.0,1808.0,0.0,1.0,2.0,1.0,117.0,0.0,non-spammer
882.0,1299.0,1333.0,2.0,12.0,2064.0,0.0,0.0,1.0,1.0,94.0,0.0,non-spammer
2060.0,1479.0,1792.0,3715.0,14.0,15662.0,2.0,0.0,2.0,1.0,60.0,0.0,non-spammer
648.0,73.0,102.0,1097.0,0.0,8.0,0.0,0.0,0.0,1.0,53.0,0.0,non-spammer
515.0,291.0,423.0,180.0,1.0,4972.0,0.0,9.0,0.0,1.0,97.0,3.0,non-spammer
962.0,1299.0,1202.0,22.0,2.0,17660.0,7.0,2.0,1.0,1.0,65.0,2.0,non-spammer
641.0,0.0,10.0,0.0,0.0,438.0,0.0,0.0,0.0,1.0,38.0,3.0,non-spammer
218.0,6409.0,4548.0,0.0,22.0,3957.0,0.0,0.0,0.0,1.0,56.0,0.0,non-spammer
1489.0,160.0,1781.0,32.0,1.0,14914.0,0.0,0.0,0.0,1.0,20.0,0.0,non-spammer
623.0,14717.0,16186.0,0.0,37.0,140039.0,0.0,4.0,0.0,1.0,93.0,0.0,non-spammer
1305.0,462.0,614.0,10.0,19.0,9395.0,2.0,1.0,1.0,1.0,84.0,0.0,non-spammer
1068.0,2446.0,2676.0,17393.0,101.0,205755.0,2.0,2.0,1.0,1.0,68.0,5.0,non-spammer
86.0,332.0,333.0,10.0,0.0,120.0,0.0,0.0,0.0,1.0,83.0,1.0,non-spammer
704.0,303.0,280.0,0.0,0.0,2538.0,0.0,0.0,0.0,1.0,30.0,0.0,non-spammer
119.0,33.0,34.0,0.0,1.0,3361.0,0.0,0.0,0.0,1.0,114.0,0.0,non-spammer
971.0,3.0,408.0,0.0,0.0,789.0,0.0,0.0,0.0,1.0,24.0,0.0,non-spammer
408.0,210.0,333.0,13.0,0.0,1392.0,0.0,0.0,0.0,1.0,118.0,0.0,non-spammer
461.0,383.0,629.0,0.0,0.0,3964.0,0.0,0.0,0.0,1.0,30.0,0.0,non-spammer
748.0,226.0,210.0,4.0,0.0,1923.0,0.0,0.0,1.0,1.0,67.0,0.0,non-spammer
403.0,698.0,682.0,0.0,0.0,35345.0,0.0,0.0,0.0,1.0,46.0,0.0,non-spammer
762.0,8433.0,9260.0,8.0,35.0,17465.0,1.0,0.0,1.0,1.0,50.0,0.0,non-spammer
1059.0,3123.0,200.0,12.0,102.0,3487.0,0.0,0.0,1.0,1.0,116.0,4.0,non-spammer
719.0,3598.0,4037.0,0.0,14.0,28998.0,0.0,0.0,0.0,1.0,64.0,0.0,non-spammer
761.0,699.0,435.0,1382.0,0.0,1565.0,0.0,2.0,2.0,1.0,101.0,10.0,non-spammer
1289.0,654.0,311.0,13111.0,24.0,101436.0,0.0,1.0,0.0,1.0,55.0,11.0,non-spammer
292.0,44.0,114.0,5.0,0.0,160.0,0.0,0.0,0.0,1.0,14.0,0.0,non-spammer
1579.0,4630.0,5154.0,1.0,54.0,2701.0,0.0,0.0,1.0,1.0,62.0,0.0,non-spammer
1663.0,6519.0,6982.0,44.0,2.0,12119.0,0.0,0.0,0.0,1.0,82.0,3.0,non-spammer
844.0,213.0,265.0,2.0,5.0,201.0,0.0,0.0,0.0,1.0,74.0,2.0,non-spammer
971.0,515.0,500.0,19.0,0.0,36004.0,0.0,0.0,1.0,2.0,37.0,0.0,non-spammer
1709.0,1764.0,1503.0,54.0,15.0,15343.0,0.0,3.0,0.0,1.0,60.0,0.0,non-spammer
246.0,6045.0,4522.0,0.0,27.0,6507.0,0.0,0.0,0.0,1.0,56.0,0.0,non-spammer
1114.0,1637.0,2002.0,478.0,19.0,15215.0,0.0,1.0,0.0,1.0,97.0,0.0,non-spammer
1765.0,1314.0,1874.0,0.0,38.0,305470.0,0.0,2.0,0.0,1.0,53.0,0.0,non-spammer
315.0,137.0,113.0,0.0,1.0,15210.0,0.0,0.0,0.0,1.0,114.0,0.0,non-spammer
1611.0,79.0,281.0,16.0,1.0,1416.0,0.0,0.0,1.0,1.0,61.0,1.0,non-spammer
1468.0,938.0,1168.0,0.0,31.0,16822.0,0.0,0.0,0.0,1.0,12.0,0.0,non-spammer
724.0,3.0,4.0,0.0,0.0,1063.0,0.0,0.0,0.0,1.0,74.0,0.0,non-spammer
297.0,314.0,156.0,14.0,9.0,311.0,0.0,2.0,0.0,1.0,122.0,0.0,non-spammer
688.0,103.0,69.0,0.0,0.0,960.0,0.0,0.0,0.0,1.0,77.0,3.0,non-spammer
1441.0,15.0,69.0,5.0,0.0,149.0,0.0,0.0,0.0,1.0,20.0,0.0,non-spammer
349.0,160.0,133.0,59.0,3.0,1895.0,0.0,1.0,0.0,1.0,37.0,4.0,non-spammer
212.0,327.0,364.0,7942.0,5.0,32744.0,0.0,1.0,1.0,1.0,27.0,4.0,non-spammer
511.0,37.0,119.0,0.0,0.0,2034.0,0.0,0.0,0.0,1.0,51.0,5.0,non-spammer
55.0,14.0,13.0,0.0,1.0,75.0,0.0,0.0,0.0,1.0,47.0,0.0,non-spammer
801.0,261.0,97.0,0.0,1.0,733.0,0.0,0.0,0.0,1.0,114.0,6.0,non-spammer
358.0,1187.0,1684.0,0.0,3.0,21990.0,0.0,0.0,0.0,1.0,60.0,0.0,non-spammer
155.0,34134.0,0.0,0.0,183.0,2480.0,68.0,0.0,1.0,1.0,82.0,0.0,non-spammer
718.0,196.0,1209.0,15.0,0.0,5984.0,3524.0,0.0,1.0,1.0,60.0,0.0,non-spammer
628.0,778.0,439.0,1249.0,4.0,22862.0,0.0,0.0,0.0,1.0,9.0,0.0,non-spammer
1739.0,21330.0,125.0,0.0,390.0,12449.0,0.0,0.0,0.0,1.0,75.0,3.0,non-spammer
934.0,1420.0,1387.0,3.0,2.0,1558.0,67.0,0.0,1.0,1.0,118.0,1.0,non-spammer
551.0,677.0,682.0,30.0,10.0,2750.0,0.0,1.0,0.0,1.0,59.0,0.0,non-spammer
95.0,432.0,1256.0,6.0,0.0,1140.0,0.0,0.0,0.0,1.0,63.0,0.0,non-spammer
1321.0,625.0,660.0,0.0,17.0,12436.0,0.0,0.0,0.0,1.0,44.0,0.0,non-spammer
507.0,440.0,425.0,2.0,0.0,890.0,0.0,1.0,1.0,1.0,66.0,4.0,non-spammer
246.0,3458.0,3846.0,0.0,22.0,5503.0,0.0,0.0,0.0,1.0,56.0,0.0,non-spammer
484.0,225.0,259.0,1349.0,2.0,52604.0,32.0,0.0,1.0,1.0,110.0,3.0,non-spammer
340.0,415.0,898.0,2.0,0.0,206.0,8.0,4.0,2.0,1.0,103.0,1.0,non-spammer
369.0,13.0,141.0,0.0,0.0,96844.0,0.0,0.0,0.0,1.0,66.0,0.0,non-spammer
377.0,336.0,471.0,345.0,6.0,13292.0,1.0,0.0,1.0,1.0,62.0,11.0,non-spammer
212.0,869.0,1.0,2.0,0.0,58832.0,9.0,5.0,1.0,1.0,56.0,0.0,non-spammer
385.0,243.0,243.0,14.0,1.0,749.0,61.0,0.0,1.0,1.0,33.0,0.0,non-spammer
356.0,68.0,62.0,0.0,0.0,42057.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
1560.0,8427.0,4313.0,970.0,225.0,5143.0,0.0,3.0,0.0,1.0,88.0,8.0,non-spammer
2.0,11.0,17.0,0.0,0.0,123.0,0.0,0.0,1.0,1.0,33.0,4.0,non-spammer
640.0,980.0,2003.0,24.0,2.0,522.0,0.0,0.0,0.0,1.0,71.0,2.0,non-spammer
1955.0,70595.0,2016.0,290.0,2159.0,28402.0,0.0,0.0,1.0,1.0,60.0,0.0,non-spammer
694.0,1318.0,876.0,662.0,2.0,17579.0,0.0,0.0,1.0,1.0,63.0,1.0,non-spammer
335.0,162.0,473.0,166.0,0.0,2828.0,0.0,0.0,0.0,1.0,44.0,0.0,non-spammer
0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,1.0,33.0,7.0,non-spammer
1139.0,2088.0,269.0,3.0,91.0,5330.0,0.0,0.0,0.0,1.0,77.0,4.0,non-spammer
628.0,778.0,439.0,1249.0,4.0,22863.0,0.0,0.0,0.0,1.0,59.0,0.0,non-spammer
1425.0,1023.0,839.0,2857.0,151.0,110030.0,0.0,0.0,1.0,1.0,29.0,5.0,non-spammer
642.0,132.0,299.0,6.0,0.0,2255.0,6.0,0.0,1.0,1.0,83.0,0.0,non-spammer
1693.0,13127.0,7139.0,0.0,429.0,16955.0,0.0,2.0,0.0,1.0,61.0,0.0,non-spammer
718.0,176.0,306.0,13.0,0.0,2617.0,3562.0,0.0,1.0,1.0,42.0,0.0,non-spammer
132.0,99.0,48.0,0.0,0.0,3363.0,5.0,0.0,1.0,1.0,58.0,0.0,non-spammer
1072.0,40.0,37.0,8.0,0.0,252.0,0.0,0.0,0.0,1.0,103.0,4.0,non-spammer
726.0,2.0,8.0,1.0,1.0,12459.0,0.0,0.0,0.0,1.0,9.0,0.0,non-spammer
956.0,1365.0,992.0,2951.0,3.0,11714.0,0.0,0.0,0.0,1.0,74.0,0.0,non-spammer
1269.0,253.0,274.0,19.0,0.0,43623.0,0.0,0.0,0.0,1.0,57.0,0.0,non-spammer
423.0,77.0,248.0,4.0,0.0,1757.0,0.0,0.0,0.0,1.0,64.0,1.0,non-spammer
688.0,1062.0,525.0,11548.0,11.0,40338.0,0.0,1.0,0.0,1.0,114.0,0.0,non-spammer
755.0,269.0,442.0,0.0,0.0,69489.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
1563.0,531.0,282.0,103.0,1.0,36429.0,0.0,0.0,0.0,1.0,92.0,2.0,non-spammer
18.0,34.0,15.0,0.0,3.0,14638.0,0.0,0.0,0.0,1.0,91.0,0.0,non-spammer
278.0,6.0,106.0,374.0,0.0,643.0,1.0,0.0,1.0,2.0,25.0,0.0,non-spammer
1106.0,594.0,391.0,89.0,0.0,26229.0,0.0,0.0,0.0,1.0,107.0,1.0,non-spammer
97.0,48.0,48.0,2.0,0.0,213.0,0.0,0.0,0.0,1.0,48.0,0.0,non-spammer
1447.0,543.0,376.0,9.0,4.0,16787.0,0.0,0.0,0.0,1.0,67.0,0.0,non-spammer
487.0,553.0,544.0,5901.0,0.0,6939.0,0.0,0.0,0.0,1.0,72.0,1.0,non-spammer
1421.0,2112.0,700.0,6863.0,16.0,22570.0,0.0,1.0,2.0,1.0,100.0,0.0,non-spammer
388.0,52.0,114.0,48.0,0.0,1219.0,0.0,6.0,0.0,1.0,68.0,0.0,non-spammer
778.0,30637.0,30285.0,364.0,89.0,533569.0,0.0,3.0,0.0,2.0,63.0,0.0,non-spammer
1457.0,686.0,413.0,45166.0,107.0,97955.0,0.0,0.0,0.0,1.0,52.0,2.0,non-spammer
534.0,206.0,223.0,2406.0,6.0,4222.0,0.0,1.0,0.0,1.0,24.0,0.0,non-spammer
1502.0,12.0,14.0,0.0,2.0,5350.0,0.0,0.0,0.0,1.0,75.0,0.0,non-spammer
262.0,86.0,126.0,2.0,0.0,244.0,61.0,0.0,1.0,1.0,32.0,0.0,non-spammer
119.0,211.0,202.0,0.0,0.0,27055.0,0.0,0.0,0.0,1.0,114.0,0.0,non-spammer
1704.0,4107.0,3652.0,19691.0,4.0,23004.0,0.0,0.0,0.0,1.0,25.0,0.0,non-spammer
702.0,390.0,198.0,327.0,0.0,19879.0,0.0,0.0,0.0,1.0,67.0,2.0,non-spammer
1621.0,32.0,60.0,0.0,1.0,61.0,0.0,0.0,0.0,1.0,38.0,0.0,non-spammer
450.0,220.0,102.0,28.0,0.0,5721.0,0.0,0.0,1.0,1.0,65.0,0.0,non-spammer
1181.0,328.0,199.0,70.0,1.0,21356.0,0.0,0.0,0.0,1.0,46.0,0.0,non-spammer
1092.0,439.0,335.0,20.0,0.0,5022.0,0.0,0.0,0.0,1.0,57.0,0.0,non-spammer
1478.0,737.0,390.0,152.0,6.0,34824.0,0.0,0.0,0.0,1.0,58.0,1.0,non-spammer
1089.0,473.0,467.0,116.0,2.0,30597.0,3.0,0.0,1.0,1.0,103.0,4.0,non-spammer
455.0,3651.0,2112.0,7403.0,3.0,53097.0,65.0,0.0,2.0,1.0,37.0,2.0,non-spammer
1748.0,2287.0,348.0,37.0,26.0,21580.0,0.0,1.0,1.0,1.0,117.0,0.0,non-spammer
